ProID,Info,,time,Value,
,,,0.015199999,7.6,
,,,0.01528,5.2000003,
,,,0.01536,4.4,
,,,0.015439999,3.2,
,,,0.01552,3.2,
,,,0.0156,2.4,
,,,0.01568,2.4,
,,,0.015759999,-9.6,
,,,0.01584,-7.2000003,
,,,0.01592,-6.4,
,,,0.015999999,-5.6,
,,,0.01608,-5.6,
,,,0.01616,-5.6,
,,,0.016239999,-5.6,
,,,0.01632,6.8,
,,,0.0164,4.4,
,,,0.016479999,3.2,
,,,0.01656,2.4,
,,,0.01664,2.4,
,,,0.016719999,1.6,
,,,0.0168,1.6,
,,,0.01688,-7.2000003,
,,,0.016959999,-6.4,
,,,0.01704,-4.8,
,,,0.01712,-4.8,
,,,0.017199999,-4.8,
,,,0.01728,-4.0,
,,,0.01736,-4.0,
,,,0.017439999,5.2000003,
,,,0.01752,3.2,
,,,0.0176,2.4,
,,,0.017679999,1.6,
,,,0.01776,1.6,
,,,0.01784,0.8,
,,,0.017919999,0.8,
,,,0.018,0.8,
,,,0.01808,-5.6,
,,,0.01816,-4.0,
,,,0.01824,-4.0,
,,,0.01832,-3.2,
,,,0.0184,-3.2,
,,,0.01848,-3.2,
,,,0.01856,-3.2,
,,,0.01864,3.2,
,,,0.01872,1.6,
,,,0.0188,1.6,
,,,0.01888,0.8,
,,,0.01896,0.8,
,,,0.01904,0.8,
,,,0.01912,0.8,
,,,0.019199999,-4.8,
,,,0.01928,-4.8,
,,,0.01936,-3.2,
,,,0.019439999,-3.2,
,,,0.01952,-3.2,
,,,0.0196,-2.4,
,,,0.019679999,-2.4,
,,,0.01976,-2.4,
,,,0.01984,2.4,
,,,0.019919999,0.8,
,,,0.02,0.8,
,,,0.02008,0.8,
,,,0.020159999,0.0,
,,,0.02024,0.0,
,,,0.02032,0.0,
,,,0.020399999,-4.0,
,,,0.02048,-3.2,
,,,0.02056,-3.2,
,,,0.020639999,-2.4,
,,,0.02072,-2.4,
,,,0.0208,-2.4,
,,,0.020879999,-2.4,
,,,0.02096,0.8,
,,,0.02104,1.6,
,,,0.021119999,0.0,
,,,0.0212,0.0,
,,,0.02128,0.0,
,,,0.021359999,0.0,
,,,0.02144,0.0,
,,,0.02152,0.0,
,,,0.021599999,-8.8,
,,,0.02168,-5.6,
,,,0.02176,-4.8,
,,,0.021839999,-4.0,
,,,0.02192,-4.0,
,,,0.022,-3.2,
,,,0.022079999,20.800001,
,,,0.02216,14.8,
,,,0.02224,12.400001,
,,,0.022319999,10.8,
,,,0.0224,10.0,
,,,0.02248,9.2,
,,,0.022559999,8.400001,
,,,0.02264,-21.2,
,,,0.02272,-14.8,
,,,0.022799999,-11.6,
,,,0.02288,-9.6,
,,,0.02296,-8.0,
,,,0.02304,-7.2000003,
,,,0.02312,-6.4,
,,,0.0232,-5.6,
,,,0.02328,15.6,
,,,0.023359999,10.8,
,,,0.02344,9.2,
,,,0.02352,7.6,
,,,0.023599999,7.6,
,,,0.02368,6.8,
,,,0.02376,6.0,
,,,0.023839999,-15.6,
,,,0.02392,-11.6,
,,,0.024,-9.6,
,,,0.024079999,-8.0,
,,,0.02416,-6.4,
,,,0.02424,-5.6,
,,,0.024319999,-4.8,
,,,0.0244,11.6,
,,,0.02448,9.2,
,,,0.024559999,6.8,
,,,0.02464,6.0,
,,,0.02472,5.2000003,
,,,0.024799999,5.2000003,
,,,0.02488,4.4,
,,,0.02496,4.4,
,,,0.025039999,-11.6,
,,,0.02512,-8.0,
,,,0.0252,-7.2000003,
,,,0.025279999,-6.4,
,,,0.02536,-5.6,
,,,0.02544,-4.8,
,,,0.025519999,-4.0,
,,,0.0256,7.6,
,,,0.02568,5.2000003,
,,,0.025759999,4.4,
,,,0.02584,3.2,
,,,0.02592,3.2,
,,,0.025999999,2.4,
,,,0.02608,2.4,
,,,0.02616,-8.8,
,,,0.026239999,-6.4,
,,,0.02632,-4.8,
,,,0.0264,-4.0,
,,,0.026479999,-4.0,
,,,0.02656,-4.0,
,,,0.02664,-3.2,
,,,0.026719999,6.0,
,,,0.0268,5.2000003,
,,,0.02688,3.2,
,,,0.026959999,3.2,
,,,0.02704,2.4,
,,,0.02712,2.4,
,,,0.027199998,1.6,
,,,0.02728,1.6,
,,,0.02736,-7.2000003,
,,,0.027439998,-5.6,
,,,0.02752,-4.8,
,,,0.0276,-4.0,
,,,0.027679998,-4.0,
,,,0.027759999,-3.2,
,,,0.02784,-3.2,
,,,0.027919998,4.4,
,,,0.027999999,2.4,
,,,0.02808,1.6,
,,,0.028159998,1.6,
,,,0.028239999,1.6,
,,,0.02832,0.8,
,,,0.0284,0.8,
,,,0.028479999,-5.6,
,,,0.02856,-5.6,
,,,0.02864,-4.0,
,,,0.028719999,-3.2,
,,,0.0288,-3.2,
,,,0.02888,-3.2,
,,,0.028959999,-3.2,
,,,0.02904,-2.4,
,,,0.02912,2.4,
,,,0.029199999,1.6,
,,,0.02928,0.8,
,,,0.02936,0.8,
,,,0.029439999,0.8,
,,,0.02952,0.8,
,,,0.0296,0.0,
,,,0.029679999,0.0,
,,,0.02976,-4.0,
,,,0.02984,-3.2,
,,,0.029919999,-3.2,
,,,0.03,-2.4,
,,,0.03008,-2.4,
,,,0.030159999,-2.4,
,,,0.03024,-2.4,
,,,0.03032,1.6,
,,,0.030399999,0.8,
,,,0.03048,0.0,
,,,0.03056,0.0,
,,,0.030639999,0.0,
,,,0.03072,0.0,
,,,0.0308,0.0,
,,,0.030879999,-3.2,
,,,0.03096,-2.4,
,,,0.03104,-2.4,
,,,0.031119999,-2.4,
,,,0.0312,-1.6,
,,,0.03128,-1.6,
,,,0.03136,19.2,
,,,0.03144,14.8,
,,,0.031519998,11.6,
,,,0.0316,10.0,
,,,0.03168,9.2,
,,,0.03176,8.400001,
,,,0.03184,7.6,
,,,0.03192,7.6,
,,,0.031999998,-15.6,
,,,0.03208,-12.400001,
,,,0.03216,-10.8,
,,,0.03224,-8.8,
,,,0.03232,-8.8,
,,,0.0324,-8.0,
,,,0.032479998,-8.0,
,,,0.03256,15.6,
,,,0.03264,10.8,
,,,0.03272,9.2,
,,,0.0328,7.6,
,,,0.03288,7.6,
,,,0.032959998,6.8,
,,,0.03304,6.0,
,,,0.03312,-15.6,
,,,0.0332,-9.6,
,,,0.03328,-8.0,
,,,0.03336,-8.0,
,,,0.033439998,-7.2000003,
,,,0.03352,-7.2000003,
,,,0.0336,-7.2000003,
,,,0.03368,10.8,
,,,0.03376,8.400001,
,,,0.03384,6.8,
,,,0.033919998,5.2000003,
,,,0.033999998,5.2000003,
,,,0.03408,4.4,
,,,0.03416,4.4,
,,,0.03424,3.2,
,,,0.03432,-8.8,
,,,0.034399997,-7.2000003,
,,,0.034479998,-6.4,
,,,0.03456,-6.4,
,,,0.03464,-5.6,
,,,0.03472,-5.6,
,,,0.0348,-4.8,
,,,0.034879997,7.6,
,,,0.034959998,5.2000003,
,,,0.03504,4.4,
,,,0.03512,3.2,
,,,0.0352,2.4,
,,,0.03528,2.4,
,,,0.035359997,2.4,
,,,0.035439998,-8.0,
,,,0.03552,-7.2000003,
,,,0.0356,-5.6,
,,,0.03568,-5.6,
,,,0.03576,-4.8,
,,,0.035839997,-4.8,
,,,0.035919998,-4.8,
,,,0.036,-4.8,
,,,0.03608,5.2000003,
,,,0.03616,2.4,
,,,0.03624,2.4,
,,,0.03632,1.6,
,,,0.036399998,1.6,
,,,0.03648,0.8,
,,,0.03656,0.8,
,,,0.03664,-5.6,
,,,0.03672,-4.8,
,,,0.0368,-4.0,
,,,0.036879998,-4.0,
,,,0.03696,-3.2,
,,,0.03704,-3.2,
,,,0.03712,-3.2,
,,,0.0372,3.2,
,,,0.03728,2.4,
,,,0.037359998,1.6,
,,,0.03744,0.8,
,,,0.03752,0.8,
,,,0.0376,0.8,
,,,0.03768,0.8,
,,,0.03776,0.8,
,,,0.037839998,-4.8,
,,,0.03792,-4.0,
,,,0.038,-4.0,
,,,0.03808,-3.2,
,,,0.03816,-3.2,
,,,0.03824,-3.2,
,,,0.038319997,-2.4,
,,,0.038399998,1.6,
,,,0.03848,1.6,
,,,0.03856,0.8,
,,,0.03864,0.8,
,,,0.03872,0.0,
,,,0.038799997,0.0,
,,,0.038879998,0.0,
,,,0.03896,0.0,
,,,0.03904,-3.2,
,,,0.03912,-3.2,
,,,0.0392,-2.4,
,,,0.039279997,-2.4,
,,,0.039359998,-2.4,
,,,0.03944,-2.4,
,,,0.03952,-2.4,
,,,0.0396,0.8,
,,,0.03968,0.8,
,,,0.039759997,0.0,
,,,0.039839998,0.0,
,,,0.03992,0.0,
,,,0.04,0.0,
,,,0.04008,0.0,
,,,0.04016,-3.2,
,,,0.040239997,-3.2,
,,,0.040319998,-2.4,
,,,0.0404,-2.4,
,,,0.04048,-2.4,
,,,0.04056,-2.4,
,,,0.04064,-1.6,
,,,0.040719997,13.2,
,,,0.040799998,10.8,
,,,0.04088,9.2,
,,,0.04096,8.400001,
,,,0.04104,7.6,
,,,0.04112,7.6,
,,,0.0412,6.8,
,,,0.041279998,-15.6,
,,,0.04136,-12.400001,
,,,0.04144,-10.8,
,,,0.04152,-9.6,
,,,0.0416,-8.8,
,,,0.04168,-8.0,
,,,0.041759998,-7.2000003,
,,,0.04184,16.4,
,,,0.04192,10.8,
,,,0.042,9.2,
,,,0.04208,8.400001,
,,,0.04216,6.8,
,,,0.042239998,6.8,
,,,0.04232,6.0,
,,,0.0424,-15.6,
,,,0.04248,-12.400001,
,,,0.04256,-9.6,
,,,0.04264,-8.8,
,,,0.042719997,-7.2000003,
,,,0.042799998,-6.4,
,,,0.04288,-5.6,
,,,0.04296,11.6,
,,,0.04304,10.0,
,,,0.04312,7.6,
,,,0.043199997,6.0,
,,,0.043279998,5.2000003,
,,,0.04336,5.2000003,
,,,0.04344,4.4,
,,,0.04352,4.4,
,,,0.0436,-11.6,
,,,0.043679997,-8.8,
,,,0.043759998,-7.2000003,
,,,0.04384,-6.4,
,,,0.04392,-5.6,
,,,0.044,-4.8,
,,,0.04408,-4.0,
,,,0.044159997,8.400001,
,,,0.044239998,5.2000003,
,,,0.04432,4.4,
,,,0.0444,3.2,
,,,0.04448,2.4,
,,,0.04456,2.4,
,,,0.044639997,2.4,
,,,0.044719998,-9.6,
,,,0.0448,-8.0,
,,,0.04488,-6.4,
,,,0.04496,-5.6,
,,,0.04504,-4.8,
,,,0.045119997,-4.8,
,,,0.045199998,-4.0,
,,,0.04528,-4.0,
,,,0.04536,6.8,
,,,0.04544,3.2,
,,,0.04552,2.4,
,,,0.045599997,1.6,
,,,0.045679998,1.6,
,,,0.04576,1.6,
,,,0.04584,0.8,
,,,0.04592,-7.2000003,
,,,0.046,-6.4,
,,,0.04608,-4.8,
,,,0.046159998,-4.8,
,,,0.04624,-4.0,
,,,0.04632,-4.0,
,,,0.0464,-4.0,
,,,0.04648,4.4,
,,,0.04656,5.2000003,
,,,0.046639998,2.4,
,,,0.046719998,2.4,
,,,0.0468,1.6,
,,,0.04688,1.6,
,,,0.04696,0.8,
,,,0.04704,0.8,
,,,0.047119997,-5.6,
,,,0.047199998,-4.0,
,,,0.04728,-4.0,
,,,0.04736,-3.2,
,,,0.04744,-3.2,
,,,0.04752,-3.2,
,,,0.047599997,-3.2,
,,,0.047679998,3.2,
,,,0.04776,2.4,
,,,0.04784,1.6,
,,,0.04792,0.8,
,,,0.048,0.8,
,,,0.048079997,0.8,
,,,0.048159998,0.8,
,,,0.04824,0.8,
,,,0.04832,-4.0,
,,,0.0484,-3.2,
,,,0.04848,-3.2,
,,,0.048559997,-2.4,
,,,0.048639998,-2.4,
,,,0.04872,-2.4,
,,,0.0488,-2.4,
,,,0.04888,2.4,
,,,0.04896,0.8,
,,,0.049039997,0.8,
,,,0.049119998,0.8,
,,,0.0492,0.0,
,,,0.04928,0.0,
,,,0.04936,0.0,
,,,0.04944,-4.0,
,,,0.049519997,-3.2,
,,,0.049599998,-3.2,
,,,0.04968,-2.4,
,,,0.04976,-2.4,
,,,0.04984,-2.4,
,,,0.04992,-2.4,
,,,0.049999997,20.800001,
,,,0.050079998,14.0,
,,,0.05016,12.400001,
,,,0.05024,10.8,
,,,0.05032,10.0,
,,,0.0504,9.2,
,,,0.050479997,8.400001,
,,,0.050559998,-22.0,
,,,0.05064,-15.6,
,,,0.05072,-12.400001,
,,,0.0508,-11.6,
,,,0.05088,-10.8,
,,,0.050959997,-9.6,
,,,0.051039997,-8.8,
,,,0.051119998,16.4,
,,,0.0512,10.0,
,,,0.05128,7.6,
,,,0.05136,6.8,
,,,0.05144,6.0,
,,,0.051519997,5.2000003,
,,,0.051599998,5.2000003,
,,,0.05168,-17.2,
,,,0.05176,-14.0,
,,,0.05184,-10.8,
,,,0.05192,-9.6,
,,,0.051999997,-8.8,
,,,0.052079998,-8.0,
,,,0.05216,-7.2000003,
,,,0.05224,-7.2000003,
,,,0.05232,10.0,
,,,0.0524,6.0,
,,,0.052479997,5.2000003,
,,,0.052559998,4.4,
,,,0.05264,3.2,
,,,0.05272,3.2,
,,,0.0528,2.4,
,,,0.05288,-11.6,
,,,0.052959997,-9.6,
,,,0.053039998,-8.0,
,,,0.05312,-8.0,
,,,0.0532,-7.2000003,
,,,0.05328,-7.2000003,
,,,0.05336,-7.2000003,
,,,0.053439997,8.400001,
,,,0.053519998,6.8,
,,,0.0536,4.4,
,,,0.05368,3.2,
,,,0.05376,2.4,
,,,0.05384,2.4,
,,,0.053919997,1.6,
,,,0.053999998,-8.0,
,,,0.05408,-8.0,
,,,0.05416,-6.4,
,,,0.05424,-6.4,
,,,0.05432,-6.4,
,,,0.054399997,-6.4,
,,,0.054479998,-6.4,
,,,0.05456,-6.4,
,,,0.05464,5.2000003,
,,,0.05472,2.4,
,,,0.0548,1.6,
,,,0.054879997,1.6,
,,,0.054959998,0.8,
,,,0.05504,0.8,
,,,0.05512,0.8,
,,,0.0552,-5.6,
,,,0.05528,-4.8,
,,,0.055359997,-4.8,
,,,0.055439997,-4.0,
,,,0.055519998,-4.0,
,,,0.0556,-4.0,
,,,0.05568,-4.0,
,,,0.05576,-4.0,
,,,0.055839997,2.4,
,,,0.055919997,1.6,
,,,0.055999998,0.8,
,,,0.05608,0.8,
,,,0.05616,0.0,
,,,0.05624,0.0,
,,,0.056319997,0.0,
,,,0.056399997,-4.0,
,,,0.056479998,-3.2,
,,,0.05656,-3.2,
,,,0.05664,-3.2,
,,,0.05672,-3.2,
,,,0.0568,-2.4,
,,,0.056879997,-3.2,
,,,0.056959998,1.6,
,,,0.05704,1.6,
,,,0.05712,0.8,
,,,0.0572,0.8,
,,,0.05728,0.0,
,,,0.057359997,0.0,
,,,0.057439998,0.0,
,,,0.05752,0.0,
,,,0.0576,-3.2,
,,,0.05768,-3.2,
,,,0.05776,-2.4,
,,,0.057839997,-2.4,
,,,0.057919998,-2.4,
,,,0.058,-2.4,
,,,0.05808,-2.4,
,,,0.05816,0.8,
,,,0.05824,0.8,
,,,0.058319997,0.8,
,,,0.058399998,0.0,
,,,0.05848,0.0,
,,,0.05856,0.0,
,,,0.05864,0.0,
,,,0.05872,-3.2,
,,,0.058799997,-3.2,
,,,0.058879998,-2.4,
,,,0.05896,-2.4,
,,,0.05904,-2.4,
,,,0.05912,-2.4,
,,,0.0592,-2.4,
,,,0.059279997,20.0,
,,,0.059359998,12.400001,
,,,0.059439998,10.0,
,,,0.05952,9.2,
,,,0.0596,8.400001,
,,,0.05968,7.6,
,,,0.059759997,6.8,
,,,0.059839997,-21.2,
,,,0.059919998,-15.6,
,,,0.06,-13.2,
,,,0.06008,-11.6,
,,,0.06016,-10.8,
,,,0.060239997,-9.6,
,,,0.060319997,-8.8,
,,,0.060399998,16.4,
,,,0.06048,10.0,
,,,0.06056,7.6,
,,,0.06064,6.0,
,,,0.060719997,6.0,
,,,0.060799997,5.2000003,
,,,0.060879998,4.4,
,,,0.06096,-16.4,
,,,0.06104,-14.0,
,,,0.06112,-10.8,
,,,0.061199997,-8.8,
,,,0.061279997,-8.8,
,,,0.061359998,-8.0,
,,,0.06144,-7.2000003,
,,,0.06152,-6.4,
,,,0.0616,10.0,
,,,0.06168,6.0,
,,,0.061759997,5.2000003,
,,,0.061839998,4.4,
,,,0.06192,3.2,
,,,0.062,3.2,
,,,0.06208,2.4,
,,,0.06216,-12.400001,
,,,0.062239997,-8.8,
,,,0.062319998,-8.0,
,,,0.0624,-6.4,
,,,0.06248,-5.6,
,,,0.06256,-5.6,
,,,0.06264,-4.8,
,,,0.06272,9.2,
,,,0.0628,6.0,
,,,0.06288,4.4,
,,,0.06296,3.2,
,,,0.063039996,2.4,
,,,0.06312,2.4,
,,,0.0632,1.6,
,,,0.06328,1.6,
,,,0.06336,-8.8,
,,,0.063439995,-6.4,
,,,0.06352,-5.6,
,,,0.063599996,-4.8,
,,,0.06368,-4.0,
,,,0.06376,-4.0,
,,,0.06384,-4.0,
,,,0.06392,6.8,
,,,0.063999996,5.2000003,
,,,0.06408,3.2,
,,,0.06416,3.2,
,,,0.06424,2.4,
,,,0.06432,2.4,
,,,0.064399995,1.6,
,,,0.06448,1.6,
,,,0.064559996,-7.2000003,
,,,0.06464,-5.6,
,,,0.06472,-4.8,
,,,0.0648,-4.0,
,,,0.06488,-4.0,
,,,0.064959995,-4.0,
,,,0.06504,-3.2,
,,,0.06512,5.2000003,
,,,0.0652,3.2,
,,,0.06528,2.4,
,,,0.065359995,1.6,
,,,0.06544,1.6,
,,,0.065519996,0.8,
,,,0.0656,0.8,
,,,0.06568,-6.4,
,,,0.06576,-4.8,
,,,0.06584,-4.0,
,,,0.065919995,-4.0,
,,,0.066,-3.2,
,,,0.06608,-3.2,
,,,0.06616,-3.2,
,,,0.06624,-3.2,
,,,0.066319995,2.4,
,,,0.0664,1.6,
,,,0.066479996,0.8,
,,,0.06656,0.8,
,,,0.06664,0.8,
,,,0.06672,0.8,
,,,0.0668,0.0,
,,,0.066879995,-4.8,
,,,0.06696,-4.0,
,,,0.06704,-3.2,
,,,0.06712,-3.2,
,,,0.0672,-3.2,
,,,0.06728,-2.4,
,,,0.06736,-3.2,
,,,0.067439996,2.4,
,,,0.06752,1.6,
,,,0.0676,0.8,
,,,0.06768,0.8,
,,,0.06776,0.0,
,,,0.067839995,0.0,
,,,0.06792,0.0,
,,,0.067999996,-4.0,
,,,0.06808,-4.0,
,,,0.06816,-3.2,
,,,0.06824,-4.0,
,,,0.06832,-3.2,
,,,0.068399996,-3.2,
,,,0.06848,-3.2,
,,,0.06856,17.2,
,,,0.06864,10.8,
,,,0.06872,9.2,
,,,0.068799995,7.6,
,,,0.06888,6.8,
,,,0.068959996,6.0,
,,,0.06904,6.0,
,,,0.06912,-21.2,
,,,0.0692,-15.6,
,,,0.06928,-13.2,
,,,0.069359995,-11.6,
,,,0.06944,-10.8,
,,,0.06952,-9.6,
,,,0.0696,-8.8,
,,,0.06968,16.4,
,,,0.069759995,10.0,
,,,0.06984,7.6,
,,,0.069919996,6.8,
,,,0.07,5.2000003,
,,,0.07008,5.2000003,
,,,0.07016,4.4,
,,,0.07024,-16.4,
,,,0.070319995,-14.8,
,,,0.0704,-10.8,
,,,0.07048,-9.6,
,,,0.07056,-8.8,
,,,0.07064,-8.0,
,,,0.070719995,-7.2000003,
,,,0.0708,-7.2000003,
,,,0.070879996,11.6,
,,,0.07096,8.400001,
,,,0.07104,6.0,
,,,0.07112,5.2000003,
,,,0.0712,4.4,
,,,0.071279995,4.4,
,,,0.07136,3.2,
,,,0.07144,-10.8,
,,,0.07152,-11.6,
,,,0.0716,-8.0,
,,,0.071679994,-7.2000003,
,,,0.07176,-6.4,
,,,0.071839996,-5.6,
,,,0.07192,-5.6,
,,,0.072,-5.6,
,,,0.07208,7.6,
,,,0.07216,5.2000003,
,,,0.072239995,4.4,
,,,0.07232,3.2,
,,,0.072399996,2.4,
,,,0.07248,2.4,
,,,0.07256,2.4,
,,,0.07264,-8.0,
,,,0.07272,-7.2000003,
,,,0.072799996,-6.4,
,,,0.07288,-6.4,
,,,0.07296,-5.6,
,,,0.07304,-5.6,
,,,0.07312,-5.6,
,,,0.073199995,5.2000003,
,,,0.07328,3.2,
,,,0.073359996,2.4,
,,,0.07344,1.6,
,,,0.07352,1.6,
,,,0.0736,0.8,
,,,0.07368,0.8,
,,,0.073759995,0.8,
,,,0.07384,-4.8,
,,,0.07392,-4.0,
,,,0.074,-4.0,
,,,0.07408,-4.0,
,,,0.074159995,-4.8,
,,,0.07424,-4.8,
,,,0.074319996,-4.8,
,,,0.0744,2.4,
,,,0.07448,1.6,
,,,0.07456,0.8,
,,,0.07464,0.8,
,,,0.074719995,0.0,
,,,0.0748,0.0,
,,,0.07488,0.0,
,,,0.07496,-4.0,
,,,0.07504,-3.2,
,,,0.075119995,-3.2,
,,,0.0752,-3.2,
,,,0.075279996,-3.2,
,,,0.07536,-3.2,
,,,0.07544,-3.2,
,,,0.07552,-3.2,
,,,0.0756,0.8,
,,,0.075679995,0.0,
,,,0.07576,0.0,
,,,0.07584,0.0,
,,,0.07592,-0.8,
,,,0.076,-0.8,
,,,0.076079994,-0.8,
,,,0.07616,-3.2,
,,,0.076239996,-2.4,
,,,0.07632,-2.4,
,,,0.0764,-2.4,
,,,0.07648,-2.4,
,,,0.07656,-2.4,
,,,0.076639995,-2.4,
,,,0.07672,0.8,
,,,0.076799996,0.0,
,,,0.07688,0.0,
,,,0.07696,0.0,
,,,0.07704,0.0,
,,,0.07712,-0.8,
,,,0.077199996,-0.8,
,,,0.07728,-0.8,
,,,0.07736,-3.2,
,,,0.07744,-3.2,
,,,0.07752,-2.4,
,,,0.077599995,-3.2,
,,,0.07768,-2.4,
,,,0.077759996,-2.4,
,,,0.07784,15.6,
,,,0.07792,16.4,
,,,0.078,12.400001,
,,,0.07808,10.8,
,,,0.078159995,9.2,
,,,0.07824,8.400001,
,,,0.07832,8.400001,
,,,0.0784,-23.6,
,,,0.07848,-15.6,
,,,0.078559995,-12.400001,
,,,0.07864,-10.8,
,,,0.078719996,-9.6,
,,,0.0788,-8.8,
,,,0.07888,-8.0,
,,,0.07896,18.4,
,,,0.07904,15.6,
