ProID,Info,,time,Value,
,,,0.027679998,-4.8,
,,,0.027759999,-4.0,
,,,0.02784,-4.0,
,,,0.027919998,-4.0,
,,,0.027999999,-3.2,
,,,0.02808,5.2000003,
,,,0.028159998,3.2,
,,,0.028239999,2.4,
,,,0.02832,1.6,
,,,0.0284,0.8,
,,,0.028479999,0.8,
,,,0.02856,0.8,
,,,0.02864,-5.6,
,,,0.028719999,-4.8,
,,,0.0288,-4.0,
,,,0.02888,-3.2,
,,,0.028959999,-3.2,
,,,0.02904,-3.2,
,,,0.02912,-3.2,
,,,0.029199999,-2.4,
,,,0.02928,2.4,
,,,0.02936,1.6,
,,,0.029439999,0.8,
,,,0.02952,0.8,
,,,0.0296,0.0,
,,,0.029679999,0.0,
,,,0.02976,0.0,
,,,0.02984,-4.0,
,,,0.029919999,-3.2,
,,,0.03,-3.2,
,,,0.03008,-2.4,
,,,0.030159999,-2.4,
,,,0.03024,-2.4,
,,,0.03032,-2.4,
,,,0.030399999,1.6,
,,,0.03048,0.8,
,,,0.03056,0.0,
,,,0.030639999,0.0,
,,,0.03072,0.0,
,,,0.0308,0.0,
,,,0.030879999,0.0,
,,,0.03096,-0.8,
,,,0.03104,-3.2,
,,,0.031119999,-2.4,
,,,0.0312,-2.4,
,,,0.03128,-2.4,
,,,0.03136,-2.4,
,,,0.03144,-2.4,
,,,0.031519998,-2.4,
,,,0.0316,0.8,
,,,0.03168,0.8,
,,,0.03176,0.0,
,,,0.03184,0.0,
,,,0.03192,0.0,
,,,0.031999998,0.0,
,,,0.03208,0.0,
,,,0.03216,0.0,
,,,0.03224,-3.2,
,,,0.03232,-2.4,
,,,0.0324,-2.4,
,,,0.032479998,-2.4,
,,,0.03256,-2.4,
,,,0.03264,-1.6,
,,,0.03272,-1.6,
,,,0.0328,0.8,
,,,0.03288,0.8,
,,,0.032959998,0.0,
,,,0.03304,0.0,
,,,0.03312,0.0,
,,,0.0332,0.0,
,,,0.03328,0.0,
,,,0.03336,-3.2,
,,,0.033439998,-3.2,
,,,0.03352,-2.4,
,,,0.0336,-1.6,
,,,0.03368,-1.6,
,,,0.03376,-1.6,
,,,0.03384,-1.6,
,,,0.033919998,-1.6,
,,,0.033999998,8.400001,
,,,0.03408,6.0,
,,,0.03416,5.2000003,
,,,0.03424,5.2000003,
,,,0.03432,4.4,
,,,0.034399997,3.2,
,,,0.034479998,-22.800001,
,,,0.03456,-14.0,
,,,0.03464,-12.400001,
,,,0.03472,-10.8,
,,,0.0348,-9.6,
,,,0.034879997,-8.8,
,,,0.034959998,-8.0,
,,,0.03504,15.6,
,,,0.03512,7.6,
,,,0.0352,6.0,
,,,0.03528,4.4,
,,,0.035359997,3.2,
,,,0.035439998,3.2,
,,,0.03552,3.2,
,,,0.0356,-15.6,
,,,0.03568,-11.6,
,,,0.03576,-8.8,
,,,0.035839997,-8.0,
,,,0.035919998,-7.2000003,
,,,0.036,-6.4,
,,,0.03608,-6.4,
,,,0.03616,-5.6,
,,,0.03624,6.8,
,,,0.03632,4.4,
,,,0.036399998,2.4,
,,,0.03648,2.4,
,,,0.03656,1.6,
,,,0.03664,1.6,
,,,0.03672,0.8,
,,,0.0368,-9.6,
,,,0.036879998,-7.2000003,
,,,0.03696,-6.4,
,,,0.03704,-5.6,
,,,0.03712,-5.6,
,,,0.0372,-4.8,
,,,0.03728,-4.8,
,,,0.037359998,6.8,
,,,0.03744,5.2000003,
,,,0.03752,3.2,
,,,0.0376,2.4,
,,,0.03768,1.6,
,,,0.03776,1.6,
,,,0.037839998,0.8,
,,,0.03792,0.8,
,,,0.038,-7.2000003,
,,,0.03808,-4.8,
,,,0.03816,-4.8,
,,,0.03824,-4.0,
,,,0.038319997,-4.0,
,,,0.038399998,-3.2,
,,,0.03848,-3.2,
,,,0.03856,3.2,
,,,0.03864,2.4,
,,,0.03872,1.6,
,,,0.038799997,0.8,
,,,0.038879998,0.8,
,,,0.03896,0.8,
,,,0.03904,0.8,
,,,0.03912,-5.6,
,,,0.0392,-4.8,
,,,0.039279997,-3.2,
,,,0.039359998,-3.2,
,,,0.03944,-3.2,
,,,0.03952,-3.2,
,,,0.0396,-3.2,
,,,0.03968,1.6,
,,,0.039759997,1.6,
,,,0.039839998,0.8,
,,,0.03992,0.0,
,,,0.04,0.0,
,,,0.04008,0.0,
,,,0.04016,0.0,
,,,0.040239997,0.0,
,,,0.040319998,-4.0,
,,,0.0404,-3.2,
,,,0.04048,-2.4,
,,,0.04056,-2.4,
,,,0.04064,-2.4,
,,,0.040719997,-2.4,
,,,0.040799998,-2.4,
,,,0.04088,-1.6,
,,,0.04096,0.8,
,,,0.04104,0.0,
,,,0.04112,0.0,
,,,0.0412,0.0,
,,,0.041279998,0.0,
,,,0.04136,0.0,
,,,0.04144,0.0,
,,,0.04152,-3.2,
,,,0.0416,-2.4,
,,,0.04168,-2.4,
,,,0.041759998,-2.4,
,,,0.04184,-2.4,
,,,0.04192,-1.6,
,,,0.042,-1.6,
,,,0.04208,0.8,
,,,0.04216,0.8,
,,,0.042239998,0.0,
,,,0.04232,0.0,
,,,0.0424,0.0,
,,,0.04248,0.0,
,,,0.04256,0.0,
,,,0.04264,-3.2,
,,,0.042719997,-3.2,
,,,0.042799998,-2.4,
,,,0.04288,-2.4,
,,,0.04296,-2.4,
,,,0.04304,-2.4,
,,,0.04312,-2.4,
,,,0.043199997,-1.6,
,,,0.043279998,6.0,
,,,0.04336,4.4,
,,,0.04344,2.4,
,,,0.04352,1.6,
,,,0.0436,1.6,
,,,0.043679997,0.8,
,,,0.043759998,-20.4,
,,,0.04384,-14.0,
,,,0.04392,-12.400001,
,,,0.044,-10.8,
,,,0.04408,-9.6,
,,,0.044159997,-9.6,
,,,0.044239998,-9.6,
,,,0.04432,14.0,
,,,0.0444,9.2,
,,,0.04448,6.0,
,,,0.04456,5.2000003,
,,,0.044639997,4.4,
,,,0.044719998,3.2,
,,,0.0448,3.2,
,,,0.04488,2.4,
,,,0.04496,-12.400001,
,,,0.04504,-8.0,
,,,0.045119997,-7.2000003,
,,,0.045199998,-6.4,
,,,0.04528,-6.4,
,,,0.04536,-6.4,
,,,0.04544,-6.4,
,,,0.04552,7.6,
,,,0.045599997,4.4,
,,,0.045679998,2.4,
,,,0.04576,1.6,
,,,0.04584,1.6,
,,,0.04592,1.6,
,,,0.046,1.6,
,,,0.04608,-7.2000003,
,,,0.046159998,-6.4,
,,,0.04624,-4.8,
,,,0.04632,-4.8,
,,,0.0464,-4.8,
,,,0.04648,-4.0,
,,,0.04656,-4.0,
,,,0.046639998,4.4,
,,,0.046719998,2.4,
,,,0.0468,1.6,
,,,0.04688,0.8,
,,,0.04696,0.8,
,,,0.04704,0.8,
,,,0.047119997,0.0,
,,,0.047199998,0.0,
,,,0.04728,-4.8,
,,,0.04736,-4.0,
,,,0.04744,-3.2,
,,,0.04752,-3.2,
,,,0.047599997,-3.2,
,,,0.047679998,-2.4,
,,,0.04776,-2.4,
,,,0.04784,2.4,
,,,0.04792,0.8,
,,,0.048,0.0,
,,,0.048079997,0.0,
,,,0.048159998,0.0,
,,,0.04824,0.0,
,,,0.04832,0.0,
,,,0.0484,-3.2,
,,,0.04848,-3.2,
,,,0.048559997,-3.2,
,,,0.048639998,-2.4,
,,,0.04872,-2.4,
,,,0.0488,-2.4,
,,,0.04888,-2.4,
,,,0.04896,-2.4,
,,,0.049039997,0.8,
,,,0.049119998,0.0,
,,,0.0492,0.0,
,,,0.04928,0.0,
,,,0.04936,0.0,
,,,0.04944,-0.8,
,,,0.049519997,-0.8,
,,,0.049599998,-3.2,
,,,0.04968,-2.4,
,,,0.04976,-2.4,
,,,0.04984,-2.4,
,,,0.04992,-2.4,
,,,0.049999997,-1.6,
,,,0.050079998,-2.4,
,,,0.05016,-1.6,
,,,0.05024,0.8,
,,,0.05032,0.0,
,,,0.0504,0.0,
,,,0.050479997,0.0,
,,,0.050559998,-0.8,
,,,0.05064,-0.8,
,,,0.05072,-0.8,
,,,0.0508,-3.2,
,,,0.05088,-2.4,
,,,0.050959997,-2.4,
,,,0.051039997,-2.4,
,,,0.051119998,-2.4,
,,,0.0512,-2.4,
,,,0.05128,-2.4,
,,,0.05136,0.8,
,,,0.05144,0.8,
,,,0.051519997,0.0,
,,,0.051599998,0.0,
,,,0.05168,0.0,
,,,0.05176,-0.8,
,,,0.05184,-0.8,
,,,0.05192,0.0,
,,,0.051999997,-3.2,
,,,0.052079998,-2.4,
,,,0.05216,-2.4,
,,,0.05224,-2.4,
,,,0.05232,-2.4,
,,,0.0524,-1.6,
,,,0.052479997,-2.4,
,,,0.052559998,10.0,
,,,0.05264,6.0,
,,,0.05272,5.2000003,
,,,0.0528,4.4,
,,,0.05288,3.2,
,,,0.052959997,3.2,
,,,0.053039998,-22.0,
,,,0.05312,-13.2,
,,,0.0532,-10.8,
,,,0.05328,-9.6,
,,,0.05336,-8.0,
,,,0.053439997,-8.0,
,,,0.053519998,-7.2000003,
,,,0.0536,18.4,
,,,0.05368,12.400001,
,,,0.05376,9.2,
,,,0.05384,7.6,
,,,0.053919997,6.8,
,,,0.053999998,6.0,
,,,0.05408,5.2000003,
,,,0.05416,5.2000003,
,,,0.05424,-14.8,
,,,0.05432,-9.6,
,,,0.054399997,-8.0,
,,,0.054479998,-7.2000003,
,,,0.05456,-6.4,
,,,0.05464,-5.6,
,,,0.05472,-4.8,
,,,0.0548,10.0,
,,,0.054879997,6.8,
,,,0.054959998,5.2000003,
,,,0.05504,4.4,
,,,0.05512,3.2,
,,,0.0552,3.2,
,,,0.05528,2.4,
,,,0.055359997,-10.8,
,,,0.055439997,-8.0,
,,,0.055519998,-5.6,
,,,0.0556,-4.8,
,,,0.05568,-4.0,
,,,0.05576,-3.2,
,,,0.055839997,-3.2,
,,,0.055919997,6.8,
,,,0.055999998,6.0,
,,,0.05608,3.2,
,,,0.05616,2.4,
,,,0.05624,2.4,
,,,0.056319997,2.4,
,,,0.056399997,1.6,
,,,0.056479998,1.6,
,,,0.05656,-7.2000003,
,,,0.05664,-4.8,
,,,0.05672,-4.0,
,,,0.0568,-4.0,
,,,0.056879997,-3.2,
,,,0.056959998,-3.2,
,,,0.05704,-3.2,
,,,0.05712,4.4,
,,,0.0572,2.4,
,,,0.05728,1.6,
,,,0.057359997,1.6,
,,,0.057439998,0.8,
,,,0.05752,0.8,
,,,0.0576,0.8,
,,,0.05768,0.0,
,,,0.05776,-4.8,
,,,0.057839997,-3.2,
,,,0.057919998,-3.2,
,,,0.058,-3.2,
,,,0.05808,-2.4,
,,,0.05816,-2.4,
,,,0.05824,-2.4,
,,,0.058319997,2.4,
,,,0.058399998,1.6,
,,,0.05848,0.8,
,,,0.05856,0.8,
,,,0.05864,0.8,
,,,0.05872,0.0,
,,,0.058799997,0.0,
,,,0.058879998,-4.0,
,,,0.05896,-3.2,
,,,0.05904,-2.4,
,,,0.05912,-2.4,
,,,0.0592,-2.4,
,,,0.059279997,-2.4,
,,,0.059359998,-2.4,
,,,0.059439998,-2.4,
,,,0.05952,0.8,
,,,0.0596,0.0,
,,,0.05968,0.0,
,,,0.059759997,0.0,
,,,0.059839997,0.0,
,,,0.059919998,0.0,
,,,0.06,0.0,
,,,0.06008,-3.2,
,,,0.06016,-3.2,
,,,0.060239997,-2.4,
,,,0.060319997,-2.4,
,,,0.060399998,-2.4,
,,,0.06048,-2.4,
,,,0.06056,-1.6,
,,,0.06064,0.8,
,,,0.060719997,0.8,
,,,0.060799997,0.0,
,,,0.060879998,0.0,
,,,0.06096,0.0,
,,,0.06104,0.0,
,,,0.06112,0.0,
,,,0.061199997,-0.8,
,,,0.061279997,-3.2,
,,,0.061359998,-3.2,
,,,0.06144,-2.4,
,,,0.06152,-2.4,
,,,0.0616,-2.4,
,,,0.06168,-2.4,
,,,0.061759997,-1.6,
,,,0.061839998,1.6,
,,,0.06192,3.2,
,,,0.062,1.6,
,,,0.06208,0.8,
,,,0.06216,0.8,
,,,0.062239997,0.8,
,,,0.062319998,-21.2,
,,,0.0624,-16.4,
,,,0.06248,-13.2,
,,,0.06256,-11.6,
,,,0.06264,-10.8,
,,,0.06272,-9.6,
,,,0.0628,-8.8,
,,,0.06288,17.2,
,,,0.06296,12.400001,
,,,0.063039996,8.400001,
,,,0.06312,6.8,
,,,0.0632,6.0,
,,,0.06328,5.2000003,
,,,0.06336,4.4,
,,,0.063439995,4.4,
,,,0.06352,-12.400001,
,,,0.063599996,-8.0,
,,,0.06368,-6.4,
,,,0.06376,-6.4,
,,,0.06384,-5.6,
,,,0.06392,-5.6,
,,,0.063999996,-5.6,
,,,0.06408,9.2,
,,,0.06416,6.0,
,,,0.06424,4.4,
,,,0.06432,3.2,
,,,0.064399995,3.2,
,,,0.06448,2.4,
,,,0.064559996,2.4,
,,,0.06464,-9.6,
,,,0.06472,-8.0,
,,,0.0648,-6.4,
,,,0.06488,-5.6,
,,,0.064959995,-4.8,
,,,0.06504,-4.8,
,,,0.06512,-4.8,
,,,0.0652,-4.0,
,,,0.06528,5.2000003,
,,,0.065359995,3.2,
,,,0.06544,2.4,
,,,0.065519996,1.6,
,,,0.0656,0.8,
,,,0.06568,0.8,
,,,0.06576,0.8,
,,,0.06584,-5.6,
,,,0.065919995,-4.8,
,,,0.066,-4.0,
,,,0.06608,-4.0,
,,,0.06616,-3.2,
,,,0.06624,-3.2,
,,,0.066319995,-3.2,
,,,0.0664,-3.2,
,,,0.066479996,2.4,
,,,0.06656,0.8,
,,,0.06664,0.8,
,,,0.06672,0.0,
,,,0.0668,0.0,
,,,0.066879995,0.0,
,,,0.06696,0.0,
,,,0.06704,-4.0,
,,,0.06712,-3.2,
,,,0.0672,-2.4,
,,,0.06728,-2.4,
,,,0.06736,-2.4,
,,,0.067439996,-2.4,
,,,0.06752,-2.4,
,,,0.0676,0.8,
,,,0.06768,0.8,
,,,0.06776,0.0,
,,,0.067839995,0.0,
,,,0.06792,0.0,
,,,0.067999996,0.0,
,,,0.06808,-0.8,
,,,0.06816,-3.2,
,,,0.06824,-3.2,
,,,0.06832,-2.4,
,,,0.068399996,-2.4,
,,,0.06848,-2.4,
,,,0.06856,-2.4,
,,,0.06864,-2.4,
,,,0.06872,-2.4,
,,,0.068799995,0.8,
,,,0.06888,0.0,
,,,0.068959996,0.0,
,,,0.06904,0.0,
,,,0.06912,0.0,
,,,0.0692,0.0,
,,,0.06928,0.0,
,,,0.069359995,-3.2,
,,,0.06944,-2.4,
,,,0.06952,-2.4,
,,,0.0696,-2.4,
,,,0.06968,-1.6,
,,,0.069759995,-1.6,
,,,0.06984,-1.6,
,,,0.069919996,0.8,
,,,0.07,0.8,
,,,0.07008,0.0,
,,,0.07016,0.0,
,,,0.07024,0.0,
,,,0.070319995,0.0,
,,,0.0704,0.0,
,,,0.07048,-0.8,
,,,0.07056,-3.2,
,,,0.07064,-2.4,
,,,0.070719995,-2.4,
,,,0.0708,-1.6,
,,,0.070879996,-1.6,
,,,0.07096,-1.6,
,,,0.07104,-1.6,
,,,0.07112,0.8,
,,,0.0712,0.8,
,,,0.071279995,0.0,
,,,0.07136,0.0,
,,,0.07144,0.0,
,,,0.07152,-0.8,
,,,0.0716,-20.4,
,,,0.071679994,-16.4,
,,,0.07176,-13.2,
,,,0.071839996,-11.6,
,,,0.07192,-9.6,
,,,0.072,-9.6,
,,,0.07208,-8.8,
,,,0.07216,-8.0,
,,,0.072239995,15.6,
,,,0.07232,9.2,
,,,0.072399996,6.8,
,,,0.07248,6.0,
,,,0.07256,5.2000003,
,,,0.07264,4.4,
,,,0.07272,4.4,
,,,0.072799996,-14.0,
,,,0.07288,-9.6,
,,,0.07296,-8.0,
,,,0.07304,-6.4,
,,,0.07312,-6.4,
,,,0.073199995,-5.6,
,,,0.07328,-5.6,
,,,0.073359996,9.2,
,,,0.07344,7.6,
,,,0.07352,5.2000003,
,,,0.0736,3.2,
,,,0.07368,3.2,
,,,0.073759995,2.4,
,,,0.07384,2.4,
,,,0.07392,1.6,
,,,0.074,-8.8,
,,,0.07408,-5.6,
,,,0.074159995,-4.8,
,,,0.07424,-4.0,
,,,0.074319996,-4.0,
,,,0.0744,-3.2,
,,,0.07448,-3.2,
,,,0.07456,6.0,
,,,0.07464,3.2,
,,,0.074719995,2.4,
,,,0.0748,1.6,
,,,0.07488,1.6,
,,,0.07496,1.6,
,,,0.07504,0.8,
,,,0.075119995,-6.4,
,,,0.0752,-4.8,
,,,0.075279996,-4.0,
,,,0.07536,-3.2,
,,,0.07544,-3.2,
,,,0.07552,-2.4,
,,,0.0756,-1.6,
,,,0.075679995,-1.6,
,,,0.07576,3.2,
,,,0.07584,2.4,
,,,0.07592,1.6,
,,,0.076,1.6,
,,,0.076079994,0.8,
,,,0.07616,0.8,
,,,0.076239996,0.8,
,,,0.07632,-4.8,
,,,0.0764,-4.0,
,,,0.07648,-3.2,
,,,0.07656,-3.2,
,,,0.076639995,-2.4,
,,,0.07672,-2.4,
,,,0.076799996,-1.6,
,,,0.07688,2.4,
,,,0.07696,1.6,
,,,0.07704,0.8,
,,,0.07712,0.8,
,,,0.077199996,0.8,
,,,0.07728,0.0,
,,,0.07736,0.0,
,,,0.07744,-4.0,
,,,0.07752,-3.2,
,,,0.077599995,-2.4,
,,,0.07768,-2.4,
,,,0.077759996,-2.4,
,,,0.07784,-2.4,
,,,0.07792,-2.4,
,,,0.078,-2.4,
,,,0.07808,0.8,
,,,0.078159995,0.8,
,,,0.07824,0.0,
,,,0.07832,0.0,
,,,0.0784,0.0,
,,,0.07848,0.0,
,,,0.078559995,0.0,
,,,0.07864,-3.2,
,,,0.078719996,-3.2,
,,,0.0788,-2.4,
,,,0.07888,-2.4,
,,,0.07896,-2.4,
,,,0.07904,-1.6,
,,,0.079119995,-1.6,
,,,0.0792,-1.6,
,,,0.07928,0.8,
,,,0.07936,0.8,
