ProID,Info,,time,Value,
,,,0.035919998,0.0,
,,,0.036,-2.4,
,,,0.03608,-1.6,
,,,0.03616,-2.4,
,,,0.03624,-2.4,
,,,0.03632,-1.6,
,,,0.036399998,-2.4,
,,,0.03648,18.4,
,,,0.03656,9.2,
,,,0.03664,7.6,
,,,0.03672,6.0,
,,,0.0368,5.2000003,
,,,0.036879998,5.2000003,
,,,0.03696,4.4,
,,,0.03704,-18.800001,
,,,0.03712,-12.400001,
,,,0.0372,-8.8,
,,,0.03728,-8.0,
,,,0.037359998,-7.2000003,
,,,0.03744,-6.4,
,,,0.03752,-5.6,
,,,0.0376,12.400001,
,,,0.03768,8.400001,
,,,0.03776,5.2000003,
,,,0.037839998,4.4,
,,,0.03792,3.2,
,,,0.038,2.4,
,,,0.03808,2.4,
,,,0.03816,2.4,
,,,0.03824,-9.6,
,,,0.038319997,-6.4,
,,,0.038399998,-4.8,
,,,0.03848,-4.8,
,,,0.03856,-4.0,
,,,0.03864,-4.0,
,,,0.03872,-3.2,
,,,0.038799997,6.8,
,,,0.038879998,2.4,
,,,0.03896,1.6,
,,,0.03904,1.6,
,,,0.03912,0.8,
,,,0.0392,0.8,
,,,0.039279997,0.8,
,,,0.039359998,-7.2000003,
,,,0.03944,-5.6,
,,,0.03952,-4.0,
,,,0.0396,-4.0,
,,,0.03968,-3.2,
,,,0.039759997,-3.2,
,,,0.039839998,-3.2,
,,,0.03992,-2.4,
,,,0.04,2.4,
,,,0.04008,0.8,
,,,0.04016,0.8,
,,,0.040239997,0.0,
,,,0.040319998,0.0,
,,,0.0404,0.0,
,,,0.04048,0.0,
,,,0.04056,-4.8,
,,,0.04064,-3.2,
,,,0.040719997,-3.2,
,,,0.040799998,-2.4,
,,,0.04088,-2.4,
,,,0.04096,-2.4,
,,,0.04104,-2.4,
,,,0.04112,1.6,
,,,0.0412,0.8,
,,,0.041279998,0.0,
,,,0.04136,0.0,
,,,0.04144,0.0,
,,,0.04152,0.0,
,,,0.0416,-0.8,
,,,0.04168,-3.2,
,,,0.041759998,-3.2,
,,,0.04184,-3.2,
,,,0.04192,-2.4,
,,,0.042,-2.4,
,,,0.04208,-2.4,
,,,0.04216,-2.4,
,,,0.042239998,-2.4,
,,,0.04232,0.8,
,,,0.0424,0.0,
,,,0.04248,-0.8,
,,,0.04256,-0.8,
,,,0.04264,-0.8,
,,,0.042719997,-0.8,
,,,0.042799998,-0.8,
,,,0.04288,-3.2,
,,,0.04296,-3.2,
,,,0.04304,-2.4,
,,,0.04312,-2.4,
,,,0.043199997,-2.4,
,,,0.043279998,-2.4,
,,,0.04336,-2.4,
,,,0.04344,-3.2,
,,,0.04352,0.8,
,,,0.0436,0.0,
,,,0.043679997,0.0,
,,,0.043759998,0.0,
,,,0.04384,0.0,
,,,0.04392,-0.8,
,,,0.044,-0.8,
,,,0.04408,-3.2,
,,,0.044159997,-3.2,
,,,0.044239998,-2.4,
,,,0.04432,-2.4,
,,,0.0444,-2.4,
,,,0.04448,-2.4,
,,,0.04456,-2.4,
,,,0.044639997,0.8,
,,,0.044719998,0.8,
,,,0.0448,0.0,
,,,0.04488,0.0,
,,,0.04496,0.0,
,,,0.04504,-0.8,
,,,0.045119997,-0.8,
,,,0.045199998,-0.8,
,,,0.04528,-3.2,
,,,0.04536,-2.4,
,,,0.04544,-2.4,
,,,0.04552,-2.4,
,,,0.045599997,-2.4,
,,,0.045679998,-2.4,
,,,0.04576,14.8,
,,,0.04584,10.8,
,,,0.04592,7.6,
,,,0.046,6.0,
,,,0.04608,6.0,
,,,0.046159998,5.2000003,
,,,0.04624,4.4,
,,,0.04632,-18.0,
,,,0.0464,-11.6,
,,,0.04648,-8.8,
,,,0.04656,-7.2000003,
,,,0.046639998,-6.4,
,,,0.046719998,-5.6,
,,,0.0468,-4.8,
,,,0.04688,-4.8,
,,,0.04696,6.8,
,,,0.04704,4.4,
,,,0.047119997,2.4,
,,,0.047199998,2.4,
,,,0.04728,1.6,
,,,0.04736,1.6,
,,,0.04744,1.6,
,,,0.04752,-9.6,
,,,0.047599997,-6.4,
,,,0.047679998,-5.6,
,,,0.04776,-4.8,
,,,0.04784,-4.8,
,,,0.04792,-4.0,
,,,0.048,-4.0,
,,,0.048079997,6.0,
,,,0.048159998,2.4,
,,,0.04824,1.6,
,,,0.04832,0.8,
,,,0.0484,0.8,
,,,0.04848,0.8,
,,,0.048559997,0.0,
,,,0.048639998,-6.4,
,,,0.04872,-5.6,
,,,0.0488,-4.0,
,,,0.04888,-4.0,
,,,0.04896,-3.2,
,,,0.049039997,-3.2,
,,,0.049119998,-3.2,
,,,0.0492,-3.2,
,,,0.04928,2.4,
,,,0.04936,0.8,
,,,0.04944,0.0,
,,,0.049519997,0.0,
,,,0.049599998,0.0,
,,,0.04968,0.0,
,,,0.04976,0.0,
,,,0.04984,-4.8,
,,,0.04992,-4.0,
,,,0.049999997,-3.2,
,,,0.050079998,-2.4,
,,,0.05016,-2.4,
,,,0.05024,-2.4,
,,,0.05032,-2.4,
,,,0.0504,1.6,
,,,0.050479997,0.8,
,,,0.050559998,0.0,
,,,0.05064,0.0,
,,,0.05072,-0.8,
,,,0.0508,-0.8,
,,,0.05088,-0.8,
,,,0.050959997,-0.8,
,,,0.051039997,-3.2,
,,,0.051119998,-2.4,
,,,0.0512,-2.4,
,,,0.05128,-2.4,
,,,0.05136,-2.4,
,,,0.05144,-2.4,
,,,0.051519997,-1.6,
,,,0.051599998,0.8,
,,,0.05168,0.8,
,,,0.05176,0.0,
,,,0.05184,0.0,
,,,0.05192,0.0,
,,,0.051999997,-0.8,
,,,0.052079998,-0.8,
,,,0.05216,-0.8,
,,,0.05224,-2.4,
,,,0.05232,-2.4,
,,,0.0524,-1.6,
,,,0.052479997,-1.6,
,,,0.052559998,-1.6,
,,,0.05264,-0.8,
,,,0.05272,-1.6,
,,,0.0528,0.8,
,,,0.05288,0.8,
,,,0.052959997,0.0,
,,,0.053039998,0.0,
,,,0.05312,0.0,
,,,0.0532,0.0,
,,,0.05328,-0.8,
,,,0.05336,-3.2,
,,,0.053439997,-2.4,
,,,0.053519998,-2.4,
,,,0.0536,-1.6,
,,,0.05368,-1.6,
,,,0.05376,-0.8,
,,,0.05384,-1.6,
,,,0.053919997,-0.8,
,,,0.053999998,0.8,
,,,0.05408,0.0,
,,,0.05416,0.0,
,,,0.05424,0.0,
,,,0.05432,0.0,
,,,0.054399997,0.0,
,,,0.054479998,-0.8,
,,,0.05456,-3.2,
,,,0.05464,-2.4,
,,,0.05472,-2.4,
,,,0.0548,-2.4,
,,,0.054879997,-1.6,
,,,0.054959998,-1.6,
,,,0.05504,-1.6,
,,,0.05512,10.8,
,,,0.0552,6.8,
,,,0.05528,6.0,
,,,0.055359997,5.2000003,
,,,0.055439997,4.4,
,,,0.055519998,4.4,
,,,0.0556,-19.6,
,,,0.05568,-13.2,
,,,0.05576,-9.6,
,,,0.055839997,-8.0,
,,,0.055919997,-7.2000003,
,,,0.055999998,-6.4,
,,,0.05608,-6.4,
,,,0.05616,-5.6,
,,,0.05624,8.400001,
,,,0.056319997,4.4,
,,,0.056399997,3.2,
,,,0.056479998,2.4,
,,,0.05656,1.6,
,,,0.05664,1.6,
,,,0.05672,1.6,
,,,0.0568,-10.8,
,,,0.056879997,-7.2000003,
,,,0.056959998,-5.6,
,,,0.05704,-5.6,
,,,0.05712,-4.8,
,,,0.0572,-4.8,
,,,0.05728,-4.0,
,,,0.057359997,6.8,
,,,0.057439998,3.2,
,,,0.05752,1.6,
,,,0.0576,0.8,
,,,0.05768,0.8,
,,,0.05776,0.8,
,,,0.057839997,0.0,
,,,0.057919998,-7.2000003,
,,,0.058,-6.4,
,,,0.05808,-4.8,
,,,0.05816,-4.0,
,,,0.05824,-4.0,
,,,0.058319997,-3.2,
,,,0.058399998,-3.2,
,,,0.05848,-3.2,
,,,0.05856,3.2,
,,,0.05864,1.6,
,,,0.05872,0.8,
,,,0.058799997,0.8,
,,,0.058879998,0.0,
,,,0.05896,0.0,
,,,0.05904,0.0,
,,,0.05912,-4.8,
,,,0.0592,-3.2,
,,,0.059279997,-3.2,
,,,0.059359998,-2.4,
,,,0.059439998,-2.4,
,,,0.05952,-2.4,
,,,0.0596,-2.4,
,,,0.05968,-1.6,
,,,0.059759997,1.6,
,,,0.059839997,0.8,
,,,0.059919998,0.0,
,,,0.06,0.0,
,,,0.06008,0.0,
,,,0.06016,0.0,
,,,0.060239997,0.0,
,,,0.060319997,-3.2,
,,,0.060399998,-2.4,
,,,0.06048,-1.6,
,,,0.06056,-1.6,
,,,0.06064,-1.6,
,,,0.060719997,-1.6,
,,,0.060799997,-1.6,
,,,0.060879998,0.8,
,,,0.06096,0.8,
,,,0.06104,0.0,
,,,0.06112,0.0,
,,,0.061199997,0.0,
,,,0.061279997,0.0,
,,,0.061359998,0.0,
,,,0.06144,0.0,
,,,0.06152,-2.4,
,,,0.0616,-2.4,
,,,0.06168,-2.4,
,,,0.061759997,-2.4,
,,,0.061839998,-2.4,
,,,0.06192,-2.4,
,,,0.062,-2.4,
,,,0.06208,0.8,
,,,0.06216,0.0,
,,,0.062239997,0.0,
,,,0.062319998,-0.8,
,,,0.0624,-0.8,
,,,0.06248,-0.8,
,,,0.06256,-0.8,
,,,0.06264,-3.2,
,,,0.06272,-3.2,
,,,0.0628,-3.2,
,,,0.06288,-2.4,
,,,0.06296,-2.4,
,,,0.063039996,-2.4,
,,,0.06312,-2.4,
,,,0.0632,-2.4,
,,,0.06328,0.8,
,,,0.06336,0.0,
,,,0.063439995,-0.8,
,,,0.06352,-0.8,
,,,0.063599996,-0.8,
,,,0.06368,-0.8,
,,,0.06376,-0.8,
,,,0.06384,-3.2,
,,,0.06392,-3.2,
,,,0.063999996,-2.4,
,,,0.06408,-2.4,
,,,0.06416,-2.4,
,,,0.06424,-2.4,
,,,0.06432,-3.2,
,,,0.064399995,11.6,
,,,0.06448,6.8,
,,,0.064559996,5.2000003,
,,,0.06464,4.4,
,,,0.06472,3.2,
,,,0.0648,3.2,
,,,0.06488,-20.4,
,,,0.064959995,-14.0,
,,,0.06504,-9.6,
,,,0.06512,-8.0,
,,,0.0652,-7.2000003,
,,,0.06528,-7.2000003,
,,,0.065359995,-6.4,
,,,0.06544,-6.4,
,,,0.065519996,11.6,
,,,0.0656,6.8,
,,,0.06568,4.4,
,,,0.06576,3.2,
,,,0.06584,2.4,
,,,0.065919995,2.4,
,,,0.066,2.4,
,,,0.06608,-10.8,
,,,0.06616,-6.4,
,,,0.06624,-4.8,
,,,0.066319995,-4.0,
,,,0.0664,-4.0,
,,,0.066479996,-4.0,
,,,0.06656,-3.2,
,,,0.06664,6.8,
,,,0.06672,5.2000003,
,,,0.0668,3.2,
,,,0.066879995,2.4,
,,,0.06696,1.6,
,,,0.06704,1.6,
,,,0.06712,1.6,
,,,0.0672,0.8,
,,,0.06728,-6.4,
,,,0.06736,-4.0,
,,,0.067439996,-3.2,
,,,0.06752,-3.2,
,,,0.0676,-2.4,
,,,0.06768,-2.4,
,,,0.06776,-2.4,
,,,0.067839995,3.2,
,,,0.06792,2.4,
,,,0.067999996,1.6,
,,,0.06808,0.8,
,,,0.06816,0.8,
,,,0.06824,0.8,
,,,0.06832,0.0,
,,,0.068399996,-4.0,
,,,0.06848,-4.0,
,,,0.06856,-2.4,
,,,0.06864,-2.4,
,,,0.06872,-2.4,
,,,0.068799995,-1.6,
,,,0.06888,-1.6,
,,,0.068959996,-1.6,
,,,0.06904,1.6,
,,,0.06912,0.8,
,,,0.0692,0.0,
,,,0.06928,0.0,
,,,0.069359995,0.0,
,,,0.06944,0.0,
,,,0.06952,0.0,
,,,0.0696,-3.2,
,,,0.06968,-2.4,
,,,0.069759995,-1.6,
,,,0.06984,-1.6,
,,,0.069919996,-1.6,
,,,0.07,-1.6,
,,,0.07008,-1.6,
,,,0.07016,0.8,
,,,0.07024,0.8,
,,,0.070319995,0.0,
,,,0.0704,0.0,
,,,0.07048,0.0,
,,,0.07056,0.0,
,,,0.07064,0.0,
,,,0.070719995,-0.8,
,,,0.0708,-2.4,
,,,0.070879996,-2.4,
,,,0.07096,-1.6,
,,,0.07104,-1.6,
,,,0.07112,-1.6,
,,,0.0712,-1.6,
,,,0.071279995,-1.6,
,,,0.07136,0.8,
,,,0.07144,0.0,
,,,0.07152,0.0,
,,,0.0716,0.0,
,,,0.071679994,-0.8,
,,,0.07176,0.0,
,,,0.071839996,-0.8,
,,,0.07192,-3.2,
,,,0.072,-3.2,
,,,0.07208,-2.4,
,,,0.07216,-1.6,
,,,0.072239995,-1.6,
,,,0.07232,-1.6,
,,,0.072399996,-1.6,
,,,0.07248,-0.8,
,,,0.07256,0.8,
,,,0.07264,0.8,
,,,0.07272,0.0,
,,,0.072799996,0.0,
,,,0.07288,0.0,
,,,0.07296,0.0,
,,,0.07304,0.0,
,,,0.07312,-3.2,
,,,0.073199995,-2.4,
,,,0.07328,-1.6,
,,,0.073359996,-1.6,
,,,0.07344,-1.6,
,,,0.07352,-1.6,
,,,0.0736,-0.8,
,,,0.07368,14.0,
,,,0.073759995,10.0,
,,,0.07384,7.6,
,,,0.07392,6.8,
,,,0.074,6.0,
,,,0.07408,5.2000003,
,,,0.074159995,4.4,
,,,0.07424,-15.6,
,,,0.074319996,-8.8,
,,,0.0744,-7.2000003,
,,,0.07448,-6.4,
,,,0.07456,-5.6,
,,,0.07464,-4.8,
,,,0.074719995,-4.8,
,,,0.0748,13.2,
,,,0.07488,8.400001,
,,,0.07496,6.0,
,,,0.07504,5.2000003,
,,,0.075119995,4.4,
,,,0.0752,3.2,
,,,0.075279996,3.2,
,,,0.07536,-12.400001,
,,,0.07544,-7.2000003,
,,,0.07552,-4.8,
,,,0.0756,-4.0,
,,,0.075679995,-4.0,
,,,0.07576,-3.2,
,,,0.07584,-3.2,
,,,0.07592,7.6,
,,,0.076,6.8,
,,,0.076079994,4.4,
,,,0.07616,2.4,
,,,0.076239996,2.4,
,,,0.07632,1.6,
,,,0.0764,1.6,
,,,0.07648,1.6,
,,,0.07656,-7.2000003,
,,,0.076639995,-4.0,
,,,0.07672,-3.2,
,,,0.076799996,-3.2,
,,,0.07688,-2.4,
,,,0.07696,-2.4,
,,,0.07704,-2.4,
,,,0.07712,4.4,
,,,0.077199996,2.4,
,,,0.07728,1.6,
,,,0.07736,1.6,
,,,0.07744,0.8,
,,,0.07752,0.8,
,,,0.077599995,0.8,
,,,0.07768,0.8,
,,,0.077759996,-4.0,
,,,0.07784,-3.2,
,,,0.07792,-2.4,
,,,0.078,-2.4,
,,,0.07808,-1.6,
,,,0.078159995,-2.4,
,,,0.07824,-1.6,
,,,0.07832,2.4,
,,,0.0784,0.8,
,,,0.07848,0.8,
,,,0.078559995,0.0,
,,,0.07864,0.0,
,,,0.078719996,0.0,
,,,0.0788,0.0,
,,,0.07888,-4.0,
,,,0.07896,-3.2,
,,,0.07904,-2.4,
,,,0.079119995,-2.4,
,,,0.0792,-2.4,
